id,que,twi_id,retwi,fav,desc,imgurl
1417,renemagritte,913097638450483200,4,0,RT @artistmagritte: The reckless sleeper #renemagritte #fineart https://t.co/USOpaoRqTa,https://pbs.twimg.com/media/DKvYJEXW0AAbd6p.jpg
1418,renemagritte,913087580362756101,0,2,Bir şeyin yokluğunu anlatabilmek için onun varlığına ihtiyaç duymak işte hayatımız hep bu paradokslarla çevrili… https://t.co/7nEIoFAipR,
1419,renemagritte,913086180681486336,0,0,Magazine Collect https://t.co/vOxCpAPJ8w  #DavidLachapelle #ReneMagritte #TimVolckaert #GretaMeert,
1420,renemagritte,913066550923612160,4,0,RT @artistmagritte: The reckless sleeper #renemagritte #fineart https://t.co/USOpaoRqTa,https://pbs.twimg.com/media/DKvYJEXW0AAbd6p.jpg
1421,renemagritte,913061001393827840,4,7,The reckless sleeper #renemagritte #fineart https://t.co/USOpaoRqTa,https://pbs.twimg.com/media/DKvYJEXW0AAbd6p.jpg
1422,renemagritte,913050984389242881,3,0,RT @artistmagritte: The looking glass #surrealism #renemagritte https://t.co/0zan6eaMaL,https://pbs.twimg.com/media/DKoHGeFX0AA9xnj.jpg
1423,renemagritte,913048836419047426,3,0,RT @artistmagritte: The art of conversation #renemagritte #fineart https://t.co/Gzfx8LzNdZ,https://pbs.twimg.com/media/DKueJcDXoAEGB7Y.jpg
1424,renemagritte,913045812292259840,71,0,"RT @SFMOMA: ""Each thing we see hides something else we want to see."" #HBD to #ReneMagritte, surrealist mind-melter, born #onthisday in 1898…",
1425,renemagritte,913037340729335813,3,0,RT @artistmagritte: The art of conversation #renemagritte #fineart https://t.co/Gzfx8LzNdZ,https://pbs.twimg.com/media/DKueJcDXoAEGB7Y.jpg
1426,renemagritte,912997236174401536,3,8,The art of conversation #renemagritte #fineart https://t.co/Gzfx8LzNdZ,https://pbs.twimg.com/media/DKueJcDXoAEGB7Y.jpg
1427,renemagritte,912885070226128896,3,0,RT @artistmagritte: The looking glass #surrealism #renemagritte https://t.co/0zan6eaMaL,https://pbs.twimg.com/media/DKoHGeFX0AA9xnj.jpg
1428,renemagritte,912884983907471361,2,0,RT @artistmagritte: Natural encounters #renemagritte #arthistory https://t.co/NNEYRS5bmB,https://pbs.twimg.com/media/DKo8i2HWsAAGEik.jpg
1429,renemagritte,912821142729129987,8,0,RT @artistmagritte: Early morning #renemagritte #fineart https://t.co/FjkatBhfwU,https://pbs.twimg.com/media/DKr5KrRW4AAF5fX.jpg
1430,renemagritte,912816848038694912,8,0,RT @artistmagritte: Early morning #renemagritte #fineart https://t.co/FjkatBhfwU,https://pbs.twimg.com/media/DKr5KrRW4AAF5fX.jpg
1431,renemagritte,912815911396143104,8,0,RT @artistmagritte: Early morning #renemagritte #fineart https://t.co/FjkatBhfwU,https://pbs.twimg.com/media/DKr5KrRW4AAF5fX.jpg
1432,renemagritte,912815838004224000,8,15,Early morning #renemagritte #fineart https://t.co/FjkatBhfwU,https://pbs.twimg.com/media/DKr5KrRW4AAF5fX.jpg
1433,renemagritte,912744368863367170,1,0,RT @artistmagritte: The obsession #fineart #renemagritte https://t.co/LUw4Gkso9n,https://pbs.twimg.com/media/DKgsaNWWAAUboK0.jpg
1434,renemagritte,912735283921211393,2,0,RT @artistmagritte: The beautiful relations #surrealism #renemagritte https://t.co/EyipIJCRXI,https://pbs.twimg.com/media/DKJM4-8XUAAGBdS.jpg
1435,renemagritte,912734759129886720,4,0,RT @artistmagritte: The poet recompensed #renemagritte #fineart https://t.co/S2103dQuYo,https://pbs.twimg.com/media/DKjLQG0XcAA43fj.jpg
1436,renemagritte,912711175263186944,0,3,A panic in the Middle Ages #magritte #renemagritte https://t.co/MHQ7IcnhW9,https://pbs.twimg.com/media/DKqZ-ewW4AA_e1u.jpg
1437,renemagritte,912681045404913664,19,0,"RT @PINNLAND_EMPIRE: #artinfluencesfilm  ""La Prophetie""/Tree Of Life  #sidebyside #renemagritte #terrencemalick #art #SundayBlogShare   htt…",
1438,renemagritte,912680775279104000,10,0,"RT @PINNLAND_EMPIRE: #artinfluencesfilm  ""La Meditation""/Eraserhead  #sidebyside #influence #renemagritte #davidlynch #eraserhead #film  ht…",
1439,renemagritte,912667578362941440,1,0,RT @EvaVanhengel: Geweldige sfeer op de surrealistische opening van de VUB. #sprouttobebrussels #sprouttobealumni @VUBrussel @PauwelsCpauwe…,
1440,renemagritte,912667126451843074,1,11,Geweldige sfeer op de surrealistische opening van de VUB. #sprouttobebrussels #sprouttobealumni @VUBrussel… https://t.co/ykusoCoX5k,
1441,renemagritte,912662940259667968,0,2,"Empire of Light, 1954 📍#NYC #USA 🇺🇸 #RenéMagritte (1898-1967) #art https://t.co/aCB9Dxgn4c",https://pbs.twimg.com/media/DKpuF9SXkAQuvVd.jpg
1442,renemagritte,912651202567000066,7,0,RT @artistmagritte: Every day #renemagritte #fineart https://t.co/ylhaKTfQUF,https://pbs.twimg.com/media/DKhOkpQXcAAUlm9.jpg
1443,renemagritte,912639814545133568,2,0,RT @artistmagritte: Bathers #renemagritte #fineart https://t.co/MvHyAIFNRI,https://pbs.twimg.com/media/DKpYW0oW4AIMnK6.jpg
1444,renemagritte,912639025479061504,2,7,Bathers #renemagritte #fineart https://t.co/MvHyAIFNRI,https://pbs.twimg.com/media/DKpYW0oW4AIMnK6.jpg
1445,renemagritte,912608949832175616,2,0,RT @artistmagritte: Natural encounters #renemagritte #arthistory https://t.co/NNEYRS5bmB,https://pbs.twimg.com/media/DKo8i2HWsAAGEik.jpg
1446,renemagritte,912608445311983616,2,10,Natural encounters #renemagritte #arthistory https://t.co/NNEYRS5bmB,https://pbs.twimg.com/media/DKo8i2HWsAAGEik.jpg
1447,renemagritte,912595543355924480,0,0,https://t.co/HevbW9XfXO #Helmi #Rassouli #VladimirKush #ReneMagritte #Mysticism #MysticBooks #Spirituality… https://t.co/CkB0GfD44z,
1448,renemagritte,912584019749072896,0,0,👁 #RenéMagritte #oeil #atomium #BXL https://t.co/wPUDfxYhxd,https://pbs.twimg.com/media/DKomU_OW0AEQls_.jpg
1449,renemagritte,912581268101042176,0,0,"#DespiertaConArte A #RenéMagritte le molestaban las explicaciones que aclarasen los contenidos de sus obras, y prefería mantener el misterio",
1450,renemagritte,912564946562682880,5,0,RT @artistmagritte: The fair captive #renemagritte #surrealism https://t.co/5HXnZclsdC,https://pbs.twimg.com/media/DKmhkF3WsAA8XSZ.jpg
1451,renemagritte,912550136580059137,3,0,RT @artistmagritte: The looking glass #surrealism #renemagritte https://t.co/0zan6eaMaL,https://pbs.twimg.com/media/DKoHGeFX0AA9xnj.jpg
1452,renemagritte,912549683809177600,3,11,The looking glass #surrealism #renemagritte https://t.co/0zan6eaMaL,https://pbs.twimg.com/media/DKoHGeFX0AA9xnj.jpg
1453,renemagritte,912543450398158851,0,7,Time transfixed #renemagritte #arthistory https://t.co/gAO0te3Al4,https://pbs.twimg.com/media/DKoBbnhXcAAscVq.jpg
1454,renemagritte,912515976415113217,5,0,RT @artistmagritte: The fair captive #renemagritte #surrealism https://t.co/5HXnZclsdC,https://pbs.twimg.com/media/DKmhkF3WsAA8XSZ.jpg
1455,renemagritte,912515701780467712,5,0,RT @artistmagritte: The fair captive #renemagritte #surrealism https://t.co/5HXnZclsdC,https://pbs.twimg.com/media/DKmhkF3WsAA8XSZ.jpg
1456,renemagritte,912497911707033600,1,1,Um sentimento. #magritte #renemagritte #thesonofman #art #enigma #knowledgeispower https://t.co/xOTXa89jU2,
1457,renemagritte,912439211969728513,5,0,RT @artistmagritte: The fair captive #renemagritte #surrealism https://t.co/5HXnZclsdC,https://pbs.twimg.com/media/DKmhkF3WsAA8XSZ.jpg
1458,renemagritte,912438043331743744,5,11,The fair captive #renemagritte #surrealism https://t.co/5HXnZclsdC,https://pbs.twimg.com/media/DKmhkF3WsAA8XSZ.jpg
1459,renemagritte,912418560869326849,13,0,RT @artistmagritte: Decalcomania #renemagritte #surrealism https://t.co/MEyf03uJTd,https://pbs.twimg.com/media/DKg0eeRXkAEbhus.jpg
1460,renemagritte,912414617778966531,5,0,RT @artistmagritte: On the threshold of liberty #renemagritte #arthistory https://t.co/dy5jN46qkL,https://pbs.twimg.com/media/DKhCjgHXoAAGWp6.jpg
1461,renemagritte,912400896109277188,13,0,RT @artistmagritte: Decalcomania #renemagritte #surrealism https://t.co/MEyf03uJTd,https://pbs.twimg.com/media/DKg0eeRXkAEbhus.jpg
1462,renemagritte,912377913479135232,3,0,RT @artistmagritte: The revealing of the present #renemagritte #arthistory https://t.co/nzqqdqrGPa,https://pbs.twimg.com/media/DKlqqEuWsAErmRW.jpg
1463,renemagritte,912377672881332226,3,5,The revealing of the present #renemagritte #arthistory https://t.co/nzqqdqrGPa,https://pbs.twimg.com/media/DKlqqEuWsAErmRW.jpg
1464,renemagritte,912349397404520448,13,0,RT @artistmagritte: Decalcomania #renemagritte #surrealism https://t.co/MEyf03uJTd,https://pbs.twimg.com/media/DKg0eeRXkAEbhus.jpg
1465,renemagritte,912322731345108992,0,0,#ReneMagritte https://t.co/I0U1Cc5yr1,https://pbs.twimg.com/tweet_video_thumb/DKk4kXkWsAMmoAi.jpg
1466,renemagritte,912231512317165568,4,0,RT @artistmagritte: The poet recompensed #renemagritte #fineart https://t.co/S2103dQuYo,https://pbs.twimg.com/media/DKjLQG0XcAA43fj.jpg
1467,renemagritte,912224099287556096,7,0,RT @artistmagritte: Every day #renemagritte #fineart https://t.co/ylhaKTfQUF,https://pbs.twimg.com/media/DKhOkpQXcAAUlm9.jpg
1468,renemagritte,912219806841139200,4,0,RT @artistmagritte: The poet recompensed #renemagritte #fineart https://t.co/S2103dQuYo,https://pbs.twimg.com/media/DKjLQG0XcAA43fj.jpg
1469,renemagritte,912202403591720960,4,2,The poet recompensed #renemagritte #fineart https://t.co/S2103dQuYo,https://pbs.twimg.com/media/DKjLQG0XcAA43fj.jpg
1470,renemagritte,912188278182436864,7,0,RT @artistmagritte: Every day #renemagritte #fineart https://t.co/ylhaKTfQUF,https://pbs.twimg.com/media/DKhOkpQXcAAUlm9.jpg
1471,renemagritte,912151834588057601,7,0,RT @artistmagritte: Every day #renemagritte #fineart https://t.co/ylhaKTfQUF,https://pbs.twimg.com/media/DKhOkpQXcAAUlm9.jpg
1472,renemagritte,912151746792783872,5,0,RT @artistmagritte: On the threshold of liberty #renemagritte #arthistory https://t.co/dy5jN46qkL,https://pbs.twimg.com/media/DKhCjgHXoAAGWp6.jpg
1473,renemagritte,912142283839066112,7,0,RT @artistmagritte: Every day #renemagritte #fineart https://t.co/ylhaKTfQUF,https://pbs.twimg.com/media/DKhOkpQXcAAUlm9.jpg
1474,renemagritte,912131503282380800,2,0,"RT @gnavar: ""a.i.-ing clairvoyance"" ©GNavar 2017; 11x14 in; acrylic, pencils, ink &amp; oil on canvas. #ArtificialIntelligence #ReneMagritte #p…",
1475,renemagritte,912131485204975619,3,0,"RT @gnavar: ""a.i.-ing clairvoyance"" ©GNavar 2017; 11x14 in; acrylic, pencils, ink &amp; oil on canvas. #ArtificialIntelligence #ReneMagritte #p…",
1476,renemagritte,912129127733501952,3,0,"RT @gnavar: ""a.i.-ing clairvoyance"" ©GNavar 2017; 11x14 in; acrylic, pencils, ink &amp; oil on canvas. #ArtificialIntelligence #ReneMagritte #p…",
1477,renemagritte,912128842570989568,3,0,"""a.i.-ing clairvoyance"" ©GNavar 2017; 11x14 in; acrylic, pencils, ink &amp; oil on canvas. #ArtificialIntelligence… https://t.co/5LlrfqiKVP",
1478,renemagritte,912128467478515712,2,0,"""a.i.-ing clairvoyance"" ©GNavar 2017; 11x14 in; acrylic, pencils, ink &amp; oil on canvas. #ArtificialIntelligence… https://t.co/FF1TdziOP8",
1479,renemagritte,912127070330867713,0,0,Trending! Rene Magritte This is not a pipe Canvas Art Print https://t.co/rJfmHGVbd6 #art #artist #renemagritte #drawing #artwork #surrealism,
1480,renemagritte,912127066514051073,0,0,trending! Rene Magritte This is not a pipe Canvas Art Print https://t.co/r8D3JG5Dmh #art #artist #renemagritte #drawing #artwork #surrealism,
1481,renemagritte,912127060352622594,0,0,trending! Rene Magritte Crazy Head Wall Art Canvas Print https://t.co/0fWQx3WJne #art #artist #renemagritte #drawing #artwork #surrealism,
1482,renemagritte,912125653562089472,13,0,RT @artistmagritte: Decalcomania #renemagritte #surrealism https://t.co/MEyf03uJTd,https://pbs.twimg.com/media/DKg0eeRXkAEbhus.jpg
1483,renemagritte,912109070475198464,0,0,📷 renemagritte-art: The blank signature 1965 Rene Magritte https://t.co/kc9XbfdgQw,
1484,renemagritte,912101704908378112,7,0,RT @artistmagritte: Every day #renemagritte #fineart https://t.co/ylhaKTfQUF,https://pbs.twimg.com/media/DKhOkpQXcAAUlm9.jpg
1485,renemagritte,912092132562935808,6,0,RT @carl_kohler: Golconda by Surrealist Painter René #Magritte https://t.co/DBS9GNFIdO #art https://t.co/o9iNFYQNoC,https://pbs.twimg.com/media/DG3RzvDXYAEZse4.jpg
1486,renemagritte,912065317622476801,7,16,Every day #renemagritte #fineart https://t.co/ylhaKTfQUF,https://pbs.twimg.com/media/DKhOkpQXcAAUlm9.jpg
1487,renemagritte,912060053854855168,13,0,RT @artistmagritte: Decalcomania #renemagritte #surrealism https://t.co/MEyf03uJTd,https://pbs.twimg.com/media/DKg0eeRXkAEbhus.jpg
1488,renemagritte,912055630676021249,5,0,RT @artistmagritte: On the threshold of liberty #renemagritte #arthistory https://t.co/dy5jN46qkL,https://pbs.twimg.com/media/DKhCjgHXoAAGWp6.jpg
1489,renemagritte,912053202467598337,5,0,RT @artistmagritte: On the threshold of liberty #renemagritte #arthistory https://t.co/dy5jN46qkL,https://pbs.twimg.com/media/DKhCjgHXoAAGWp6.jpg
1490,renemagritte,912052109293621248,5,12,On the threshold of liberty #renemagritte #arthistory https://t.co/dy5jN46qkL,https://pbs.twimg.com/media/DKhCjgHXoAAGWp6.jpg
1491,renemagritte,912041596681691136,13,0,RT @artistmagritte: Decalcomania #renemagritte #surrealism https://t.co/MEyf03uJTd,https://pbs.twimg.com/media/DKg0eeRXkAEbhus.jpg
1492,renemagritte,912039668618842112,13,0,RT @artistmagritte: Decalcomania #renemagritte #surrealism https://t.co/MEyf03uJTd,https://pbs.twimg.com/media/DKg0eeRXkAEbhus.jpg
1493,renemagritte,912039078589288449,13,0,RT @artistmagritte: Decalcomania #renemagritte #surrealism https://t.co/MEyf03uJTd,https://pbs.twimg.com/media/DKg0eeRXkAEbhus.jpg
1494,renemagritte,912037744255361024,13,0,RT @artistmagritte: Decalcomania #renemagritte #surrealism https://t.co/MEyf03uJTd,https://pbs.twimg.com/media/DKg0eeRXkAEbhus.jpg
1495,renemagritte,912037704833142784,13,0,RT @artistmagritte: Decalcomania #renemagritte #surrealism https://t.co/MEyf03uJTd,https://pbs.twimg.com/media/DKg0eeRXkAEbhus.jpg
1496,renemagritte,912037546506506243,13,0,RT @artistmagritte: Decalcomania #renemagritte #surrealism https://t.co/MEyf03uJTd,https://pbs.twimg.com/media/DKg0eeRXkAEbhus.jpg
1497,renemagritte,912037392911159297,13,0,RT @artistmagritte: Decalcomania #renemagritte #surrealism https://t.co/MEyf03uJTd,https://pbs.twimg.com/media/DKg0eeRXkAEbhus.jpg
1498,renemagritte,912036624292352000,13,28,Decalcomania #renemagritte #surrealism https://t.co/MEyf03uJTd,https://pbs.twimg.com/media/DKg0eeRXkAEbhus.jpg
1499,renemagritte,912027755168092160,1,3,The obsession #fineart #renemagritte https://t.co/LUw4Gkso9n,https://pbs.twimg.com/media/DKgsaNWWAAUboK0.jpg
1500,renemagritte,911999176732442625,0,4,#PillowBookPainting #RenéMagritte https://t.co/5pgxdgbQOQ,https://pbs.twimg.com/media/DKgSZ8UX0AEvta9.jpg
1501,renemagritte,911997157430976512,7,0,RT @artistmagritte: The survivor #surrealism #renemagritte https://t.co/fXm6pnCF1B,https://pbs.twimg.com/media/DKcB-RYX0AATP9x.jpg
1502,renemagritte,911971853354315777,7,0,RT @artistmagritte: The survivor #surrealism #renemagritte https://t.co/fXm6pnCF1B,https://pbs.twimg.com/media/DKcB-RYX0AATP9x.jpg
1503,renemagritte,911968695370608646,0,0,📷 renemagritte-art: This is Not an Apple 1964 Rene Magritte https://t.co/pl2ALGfB5T,
1504,renemagritte,911906819492208640,2,0,"RT @mariangarciagil: ""El espejo falso"", 1928, René Magritte #Magarte #Historiadelarte #surrealismo #renemagritte #pinturaalaceite 267/365 h…",
1505,renemagritte,911905466254610432,2,1,"""El espejo falso"", 1928, René Magritte #Magarte #Historiadelarte #surrealismo #renemagritte #pinturaalaceite 267/365 https://t.co/rehimRb5Tu",https://pbs.twimg.com/media/DKe9K_NW0AA5KyA.jpg
1506,renemagritte,911875490595639296,3,0,RT @artistmagritte: Poster of International festival of cinema and fine arts in Brussels (1947) #arthistory #renemagritte https://t.co/O4ed…,
1507,renemagritte,911677908728602624,1,5,""" Creciendo de la tierra al sol, un árbol es una imagen de cierta felicidad "".   Sixteenth Of September, 1956.… https://t.co/Y5yEnLA91O",
1508,sanyu,912191526104469504,0,0,ANNYENONG HA SANYU,
1509,sanyu,912187705387237376,0,0,@redenio いいですよ💩,
1510,sanyu,912177467082903552,0,2,I really dislike a certain veteran sanyu fm presenter😪,
1511,sanyu,912158515271217152,2,6,Nothing like starting your week with a Schengen visa application to be reminded how racist colonial visa bureaucracies are out here thriving,
1512,sanyu,912153783106449408,3,0,RT @dharuhere: That look of  #Randhir when he gotta know that #Anju is #Sanyus Mom 👌👌👌😂😂😂 #SaddaHaq Again,
1513,sanyu,912144630929432576,0,0,@Sanyu_uuu すいません(　∵　),
1514,sanyu,912142617009201153,10946,0,RT @Raquel_Savage: And fragile. And coddled. And celebrated. And toxic. And violent. And accepted. https://t.co/3Of9H4Ov6u,
1515,sanyu,912142015374045184,10,0,RT @mazsidahmed: Thread that outlines the specific restrictions in latest ban https://t.co/mUv2tUikDp,
1516,sanyu,912138833021595650,8,0,RT @WeAre52pc: Have questions about the 2/3 gender rule? Join our tweetchat with @katibainstitute on Tuesday. Spread the word! #WeAre52pc c…,
1517,sanyu,912128826208956416,0,0,@redenio わがままだわァ😲😲😲😲,
1518,sanyu,912101364162953216,0,0,@Sanyu_uuu 他！！,
1519,sanyu,912101112064368640,0,0,めっちゃ無気力だわ 💪,
1520,sanyu,912098619611680768,0,0,@redenio カラオケ行きましょカラオケ,
1521,sanyu,912089926916767744,22242,0,RT @Sabrina_Arsenal: Good decisions https://t.co/CmCjHInL4G,
1522,sanyu,912089683538083840,15479,0,RT @kellenoce: Remember when you tried to scam everybody with a fake skincare routine and products https://t.co/MRNDJyfqKL,
1523,sanyu,912089411105542147,694,0,RT @abbn0rmal_: LMAOOOO yo I can’t even take it serious with lala in the back https://t.co/huup3Uno25,
1524,sanyu,912088532914769920,2839,0,"RT @DistinCray_: Sorry o, First Lady of TFL. Minister of Buses and Cabs. Princess of Travel and Tourism. https://t.co/9vucxNsiHt",
1525,sanyu,912081065874993152,0,1,"1. Maddox, Abudu Mulasi, Cindy 2. Chance Nalubega, Sylvester &amp;Abramz, Maurice Kirya 3. Fred Sebata, Jemima Sanyu, B… https://t.co/pe8VSzgI6E",
1526,sanyu,912080499740495877,4,0,RT @HiRolla1: Jemima Sanyu is underrated. Shed have even been on stage 1. Shes one performer who doesnt need Queen dancers! #Bayimba2017…,
1527,sanyu,912068283125428225,0,1,Abu jaheel yayi sanyu😂 https://t.co/dTc6Ansxul,
1528,sanyu,912045731149729797,1,0,RT @DanniSr8: 🌿Sanyu Artiste peintre chinois (1901-1996) https://t.co/LpM110Jn30,https://pbs.twimg.com/media/DKfUtvlXUAAsRXx.jpg
1529,sanyu,912040971403005952,0,1,CRF Alumni Fellowship at KCC on 9/24/2017 https://t.co/th73JziQK9,
1530,sanyu,912026979389595648,0,0,#Fact. Jemimah Sanyu only compares to Bebecool at stage performance. Go argue with your shoes.. Stage 2 #Bayimba2017  #BAYIMBAat10,
1531,sanyu,912025371322798081,2,0,RT @Herimo92: Retweeted Emmanuel Museruka (@museruka_emma):  Jemimah Sanyu on stage 2 is on fire #Bayimba2017 #BAYIMBAat10... https://t.co/…,
1532,sanyu,912021064984735744,0,1,Ziba amaaso - Jemima Sanyu   Nice lyrication  #Bayimba2017,
1533,sanyu,912021013197656064,0,0,Retweeted Tel Ma (@HiRolla1):  Jemima Sanyu is underrated. Shed have even been on stage 1. Shes one performer... https://t.co/hiaO0GCOHc,
1534,sanyu,912020982612860929,4,0,RT @HiRolla1: Jemima Sanyu is underrated. Shed have even been on stage 1. Shes one performer who doesnt need Queen dancers! #Bayimba2017…,
1535,sanyu,912020978791788550,0,0,Our God Reign Angela Sanyu Okullo x #BlessedIvan  #WorshipHarvestMusic,
